track_id,track_name,artist_name,stream_count,popularity
TRK-C74389B88103,Choice industry,Paul Williams,6126000,95
TRK-876849E74DE2,Open some,David Mcdowell,6109000,83
TRK-24625E65CAF7,Growth or,Jason Boyer,6074000,89
TRK-4C48C752AA79,Seat exist,Eileen Harris MD,6037000,87
TRK-E5A0C8BA41E1,Middle describe financial,Jonathan Gonzalez,6009000,88
TRK-62F10D52BDCA,Enjoy around,Justin Mcdaniel,6001000,92
TRK-54CE6F8B73CD,Animal may,Michael Jacobson,5968000,80
TRK-16B5A0E213C7,Sometimes democratic,Heather Rich,5941000,93
TRK-5D49FA5A9CDD,Against,Brian Mitchell,5937000,90
TRK-26B7ABF6A81B,Region into behavior,Kimberly Johnson MD,5913000,88
TRK-A30ED06C4AD8,Generation,Jeremy Diaz,5904000,83
TRK-8671CDD7F944,Everything human,Michael Lewis,5891000,83
TRK-A7AA5624C9D8,Hair,Jason Carpenter,5879000,90
TRK-B9A9F8AEB45E,Music education early meeting,Robert Mueller,5869000,84
TRK-F838097975D8,Until travel,Andrew Johnston,5867000,73
TRK-41476A87E1BE,Republican simple business piece,Ricardo Mays,5863000,100
TRK-A451780074E2,Wish owner long,Michael Castaneda,5859000,89
TRK-D838CC2F65D0,Cost laugh,Andrew Brown,5851000,92
TRK-2F3BE8153277,Onto group stuff,Andre Hudson,5839000,99
TRK-AB8EDE475C75,Ever,Lindsey Drake,5819000,100
TRK-42D3B813C1C5,Truth better movement traditional,Wendy Bennett,5802000,88
TRK-05CD47E80890,Case beautiful,Brian Johnson,5799000,84
TRK-D4CFA07CC9AD,Itself will if itself career,Christopher Carey,5791000,80
TRK-8A3A852A6F9C,Financial,Angela Davidson,5783000,100
TRK-F5FD9209124C,Name,Nicolas Mcguire,5783000,83
TRK-F8F3BB8CB73B,Talk fish go national consider,Jamie Gordon,5779000,93
TRK-360A4C5D2977,Point,Alexander Hogan,5766000,89
TRK-A24B86B10BB5,Rich most answer,Angela Turner,5760000,100
TRK-4AFE59FB7AE6,Garden a,Ryan Bishop,5751000,80
TRK-8D2DB0190CCD,Whatever mind bring,Susan Rose,5751000,100
TRK-4A10360B192A,Cell order,Charles Williams,5748000,94
TRK-AE5E343EE367,Rest necessary,Brittany Cole,5688000,85
TRK-5C94E1D5BC53,Themselves store,Alexander Erickson,5674000,79
TRK-CE9131B57EE6,Government clearly,Mary Mcclure,5662000,82
TRK-1128B2ED1365,Sport,Eric Russell,5625000,77
TRK-747885CE35E8,Property social,Brittney Leon,5620000,73
TRK-45C498E70B32,Star seem,Shelley Bates,5618000,100
TRK-2F178B8598F5,Fight want choose,Angelica Smith,5616000,86
TRK-DB0615E72EE9,Late list,Stephen Richards,5613000,95
TRK-51D16B61426A,Good sure,Cindy Harrell,5606000,95
TRK-DC9ADF007F9B,Concern,Christie Stone,5601000,84
TRK-3E82E87FF12D,Special,Kimberly James,5563000,100
TRK-F7B4247245A4,All,Shawn Solomon,5543000,92
TRK-C365F0485431,High,John Brandt,5515000,81
TRK-C1B2F6F51405,Recent,Christopher Benjamin,5501000,87
TRK-E901DA63C087,Week thus much,Nathan Davis,5498000,64
TRK-E65755F694C5,Sport,Jennifer Carpenter,5495000,90
TRK-B848DDB72957,Great point move newspaper group,Alexis Benson,5486000,98
TRK-0C3EBC4D3679,Music lay soon southern,Martin Montgomery,5471000,100
TRK-A89CC12BB184,Stand,Dawn Berry,5458000,100
TRK-92A958B8280E,Education image,Felicia Ewing,5453000,67
TRK-19A1F206D7E6,Professor matter necessary perform,Nathaniel Carter,5412000,76
TRK-BE3D6FDDA5A3,Student artist cost,Heidi Jones,5400000,80
TRK-DE2D51D9E5FF,But always baby,Brittany Preston,5392000,85
TRK-D6CC373F3A40,Represent scientist,Damon Hartman,5377000,80
TRK-853FA3A13158,Into laugh,Randy Obrien,5371000,93
TRK-C92934C92183,Subject,Timothy Cook,5351000,91
TRK-0968D27E9072,It difference,Christina Finley,5349000,88
TRK-82CFC12C52B0,Street,Troy Phillips,5318000,97
TRK-7876988B8553,Field evening,John Harris,5295000,87
TRK-72A4CC355383,Manage difference suffer,Natalie Dominguez,5291000,85
TRK-7DB42D928EEA,See or,Tamara Cherry,5279000,91
TRK-FD7FCB9C0046,Believe,Karen Morgan,5275000,78
TRK-5629DB5D7984,Meet member short,Rhonda Watson,5235000,66
TRK-8FDFD48EAF8C,Tell,Justin Thomas,5193000,99
TRK-98B865D22E54,Focus,David Stewart,5185000,96
TRK-209CE1179954,Because technology sure,Brooke Reynolds,5180000,77
TRK-187D0EA4FE33,New,Eric Nelson,5145000,97
TRK-178C26C053F1,However spend his,Adrian Clark,5137000,84
TRK-248F7F7BCE89,Draw,David Mann,5122000,100
TRK-C8D2C448E6E3,Per,Kimberly Choi,5107000,79
TRK-DF4D42C52010,Concern we,Larry Turner,5084000,87
TRK-ADEC65D2FCBB,Billion station you production rock,Andrew Phillips,5084000,85
TRK-5A69B0F5DAE5,Final security,Jason Horton,5072000,91
TRK-83F6816E3459,Officer role,Todd Martin,5058000,98
TRK-13CCCB1E5560,Different,Christopher Clark,5057000,100
TRK-70E13D8018C9,Pattern,Robert Pittman,5047000,79
TRK-98F483B6C91A,Key task few,Nathan Escobar,5039000,79
TRK-1513E9F0FFF6,Past operation,Susan Tucker,5026000,79
TRK-D41495CCA4A9,Bill,Natalie Mckee,5020000,82
TRK-FA4053F8F855,Later team,Janet Ford,4987000,84
TRK-42F5FBE064AF,Condition article,David James,4979000,82
TRK-524124F294B3,Two perhaps prepare,Erica Stephens,4974000,86
TRK-0D8A658144A4,State window worker attention,Jaclyn Mayer,4964000,91
TRK-FE046CEBCE5D,Degree,Scott Price,4961000,81
TRK-18851C49F663,Admit exactly,Janet Ross,4952000,100
TRK-82E3BBC918C1,Poor,Roy Gibbs,4935000,100
TRK-AACBA61CA7A5,Little region certainly indeed,Andrew Thomas,4898000,72
TRK-6305E6691498,Give from maintain visit fire,Pamela Gonzalez,4880000,94
TRK-F19A3A09E59D,Take though the my,Michael Prince,4875000,73
TRK-E2FF5A7C9780,Father national month,Monica Rivera,4869000,94
TRK-65AC9DCC319B,Purpose various,Nathaniel Cook,4860000,85
TRK-A8AE32E2FDD5,Rather morning mouth how city,Erik Charles,4851000,76
TRK-30A8B2010055,Baby dark,Maria Sanchez,4847000,74
TRK-1581EE3357A0,Center crime bad,Tammy Chapman,4845000,94
TRK-218BB49C4ED2,Them hundred yard,Miranda Wade,4845000,97
TRK-A2FD18C6D404,Operation between,John Kelly,4823000,81
TRK-AD4E13392591,Blue state,James Chavez,4805000,82
TRK-AD4258C98F82,Along serious,Courtney Nelson,4785000,92
TRK-B981E686DF4B,Trade,Rodney Williams,4780000,91
TRK-5CBB6EC183AC,Ahead scientist billion,Jesse Warren,4777000,82
TRK-22A0375EFD66,Office Congress,Penny Mann,4772000,89
TRK-8AF6CEB6E758,Significant require,Mary Hernandez,4760000,100
TRK-119760FB398C,Season parent maintain,Amanda Ramirez,4744000,75
TRK-5F28EBF6B4B4,Will,Meagan Henderson,4742000,70
TRK-9862267B5D3A,Firm whole,Lisa Hunter,4727000,93
TRK-05A33450899D,School agree ability type,Miss Stephanie Middleton,4715000,98
TRK-9A2595B1A79A,Common ago opportunity case,Andrea Watson,4695000,99
TRK-81DE0C22AFCD,Week question seem morning,Craig Blankenship,4694000,86
TRK-5B08618BABEF,Of kid,Mark Lopez,4681000,88
TRK-8F27F6AE38F3,Stock,Robert Wood,4675000,75
TRK-BC2B664EADB4,Remember investment,Paula Howard,4674000,87
TRK-A9EA50F768D4,Model worry,Steven Santiago,4645000,87
TRK-478FED14DDF3,Soon,Tamara Obrien,4643000,94
TRK-9333C3561D0F,Son purpose nation,Todd Hunter,4642000,78
TRK-32969B05AC7F,Mean,Christopher Young,4619000,93
TRK-D42A8A4FBB1C,Color capital stand,Danny Collins,4612000,91
TRK-FCB233F3F1B0,Research rock industry,Christopher Brown,4611000,87
TRK-6FAAA0A7B239,Exactly change,Tracy Moran,4595000,91
TRK-B816F8223B01,Down minute structure,Donald Smith,4579000,83
TRK-CEA71D597F19,Hotel change,Jennifer Thomas,4569000,74
TRK-9A3FE31973A4,Majority amount investment,Isabella Clark,4566000,82
TRK-C5036761C512,Military,David Johnson,4551000,91
TRK-E98C8100C9F6,Word both key,James Anderson,4544000,85
TRK-16FB99511975,Many,Mr. Vincent Huff,4540000,94
TRK-D650925E91EB,Actually,Rachel Armstrong DDS,4538000,74
TRK-74522A7D3CA4,Travel push account traditional,Melanie Hamilton,4533000,81
TRK-A0FEF02655FF,Win often reflect,Charles Diaz,4533000,91
TRK-4FEF3A383EA5,This coach,Jason Ewing,4528000,100
TRK-A7074EC35550,Employee air of,Shirley Potter,4514000,87
TRK-BFC5EC67157D,Election,David Sanchez,4478000,87
TRK-FE87F17C2696,Treatment structure everybody,Lisa Haas,4475000,71
TRK-9EE884496FEA,Act fish first,Eugene Chen,4471000,96
TRK-3AB0CAEEEF9C,Customer,Kevin Ruiz,4458000,100
TRK-F190D0A1738D,Economy throughout interest,Breanna Lawson,4458000,83
TRK-7DDACE59FF7B,Whose movement,Michael Phillips,4454000,95
TRK-82342A3C507E,Politics fish,Samantha Barnes,4454000,84
TRK-1D8ED42948B0,Seven executive,Corey Nelson,4450000,87
TRK-B983E7C7E8F3,Republican half,Mr. Eric Garcia PhD,4447000,94
TRK-8D92DCF86448,North these,Robert Salinas,4445000,92
TRK-E206859E1C3C,Education consumer,Jessica Russell,4441000,97
TRK-95A60291581A,Truth,Tracy Davis,4422000,79
TRK-C189A6F54FC8,Sister car hospital,Kristina Ross,4404000,100
TRK-B1958CA2AE7B,Religious subject travel special,Samantha Johnson,4399000,77
TRK-71C54B8E9E2D,Instead movie,Tiffany Reynolds,4398000,100
TRK-64CE0DBE5C37,Health use,Harold Perry,4397000,90
TRK-B8A4409200A2,Cultural,Andrea Robinson,4383000,85
TRK-BE0103D607B5,Kid might,Christopher Harding,4361000,83
TRK-7E6F3F7BA52E,Recent begin,Kimberly Bowman,4355000,76
TRK-7759DDAE99D0,Head,Dr. Colleen Wiggins,4344000,92
TRK-EF35517F0DEB,After,Amy Murray,4343000,79
TRK-15CDEFB830F1,Sell few,Sarah Macdonald,4339000,96
TRK-4DA9A394D9F0,Contain out,Todd Swanson,4330000,82
TRK-F3FEFF0854C2,Seek community,Caitlin Smith,4327000,78
TRK-6491B57916DB,Simple cause,John Jones,4327000,71
TRK-6DB57F31B28F,Room,Emma Schmidt,4314000,90
TRK-84E14F0430F0,With system side,Carrie Young,4308000,81
TRK-ADB6F9D6BE0F,Soon son,Michele Anderson,4304000,100
TRK-626159D5AAF1,Region,Travis Reese,4273000,99
TRK-D10F2AD9F56E,Conference this detail,Joe Briggs,4268000,94
TRK-A76641AAB800,Those so,Carrie Yang,4237000,92
TRK-04C8FB572BAF,Either everyone lot various,Joseph Sawyer,4216000,86
TRK-82E43EE3213E,Movie,Carol Thomas,4192000,100
TRK-6C667D569318,Community trade,Sara Morrison,4188000,90
TRK-2F75630D6FCA,Concern poor,Jennifer Gonzalez,4187000,85
TRK-A7E8C2FC06F1,Capital,Kenneth Gonzales,4183000,77
TRK-232E8127F08F,Personal different,Melissa Brady,4181000,91
TRK-602625171D28,Still system,Tyler Ramirez,4181000,89
TRK-F9456CF1D5C8,Population economic week,Holly Jackson,4179000,79
TRK-44A47EF9F572,Government spring discuss thousand,Emma Young,4177000,80
TRK-805C64ECB458,Someone necessary,Ann Bowman,4167000,80
TRK-B7D8ABC9670B,Husband middle sense,Elizabeth Hendrix,4140000,92
TRK-C5B97E6A17BE,Record stop,Lacey Johnson,4133000,88
TRK-A028EC0A45B5,Manage her,Ashley Mendoza,4110000,85
TRK-8FADBBD9F4CB,Little since,Andrew Rodriguez,4109000,95
TRK-9AC9FCCA1FF3,Discussion,Wayne Collins,4100000,94
TRK-A2F9EC90112F,Nice environmental,Joshua Christensen,4091000,82
TRK-3541AADA3519,Compare partner listen,Kathleen Gonzalez,4084000,77
TRK-4D33446F68B6,Early build add these dark,Jennifer Gaines,4081000,91
TRK-A1EA7850EAB6,East night way article lay,Russell Vasquez,4078000,89
TRK-42A43A65D516,Realize international,Erika Fernandez,4071000,100
TRK-0FC23449766A,Until why,Kimberly Smith,4068000,81
TRK-EF792BF472B3,Pick letter,Carol Chase,4061000,99
TRK-44065A55FD30,Eat race,Matthew Boone,4052000,70
TRK-72F86B4B37C6,Heavy less price,Natalie Haney,4042000,98
TRK-C1EABA4CDDC3,Perform,Erik Copeland,4026000,86
TRK-C92B04C66C4F,Style bit,Michael Figueroa,4021000,85
TRK-5C7B6AE547C4,Describe whole education,Stephanie Morrison,4019000,100
TRK-436B82E05260,Any goal author conference rather,Mark Smith,4017000,93
TRK-70A39F0F2830,Soldier road,Jessica Chan,4014000,97
TRK-F8FB0EFC31A1,More car,Michael Barrera,3988000,86
TRK-4E0FDBA0114A,Happy,Mary Wong,3978000,85
TRK-EA7F2D41FC7D,Manage education foot,John Woods,3971000,82
TRK-D198EA7D1C63,Strategy between,Megan Davis,3970000,91
TRK-4D6C263B827F,Leader forward take,Matthew Owen,3947000,92
TRK-CF2844A404A8,Save body sister major,Martin Tanner,3945000,100
TRK-D7C06A986CEE,First result,Dustin Garner,3924000,89
TRK-5ACB29EBFC5E,Six green standard,Tiffany Lambert,3916000,87
TRK-F5B902B8B7ED,Election floor charge,Amy Frey,3913000,75
TRK-A0C71A2B50A3,Analysis mention spring,Mark Weber,3912000,92
TRK-350C90D0D507,Concern before,Stephanie Lee,3901000,90
TRK-FA014BCE4521,Little chair finish that,Samuel Hernandez,3899000,88
TRK-A51E55D84CC6,Start a minute one,Brady Gardner,3897000,81
TRK-6F5D52CEC911,Congress feel full,Brenda Burch,3892000,80
TRK-1F7CBE40C906,Chair quite,Daniel Mckay,3886000,86
TRK-292F737ECB64,Bag woman,Dustin Lam,3880000,93
TRK-3B7C0B3A33F9,Mrs note,Charles Peterson,3878000,92
TRK-1A980349A152,Tv view,Isaac Martinez,3872000,99
TRK-B85CCB69BDA4,People build,Chad Miller,3871000,87
TRK-0C5BE20D1408,Imagine dark,Cindy Rivera,3862000,94
TRK-1F62181DF04A,Make perform war,Destiny Kim,3852000,83
TRK-CB24A9B297BF,Issue alone front,Diana Moore,3839000,69
TRK-57F906D5895F,Strategy although require,April Williams,3836000,100
TRK-1D53685D60BF,Need,Susan Crawford,3826000,100
TRK-3CC4188428C5,Hotel style represent,Joe Hubbard,3820000,99
TRK-7C269E0ABCA6,Scientist,James Parker,3815000,84
TRK-12AA6D2E0AAA,Program,Scott Jones,3806000,85
TRK-EA41315EEEDD,Recent perform,Emily Edwards,3805000,90
TRK-48C34330B82D,Impact why thought,Taylor Davis,3798000,81
TRK-08E7D9CD4E7C,Herself response painting,Susan Brown,3795000,67
TRK-80583486B8BA,Soldier possible job what,Anthony Kelly,3780000,100
TRK-4A4F53FA8D22,Expert care in,Barbara Mcdonald,3745000,70
TRK-D8480B95F53B,Hotel probably,Margaret Munoz,3744000,79
TRK-28594ECA4FA8,Measure,Douglas Garcia,3724000,82
TRK-478D21EA51F9,Fish sure buy,Lauren Horn,3706000,81
TRK-618E0C5255C2,The,Michael Henry,3691000,90
TRK-EF95EAC7ABB0,Clearly fact,Stacy Thomas,3684000,92
TRK-543EFD531E98,Simply imagine art,Charles Lamb,3678000,92
TRK-423A0E8AEC3F,Among,Ivan Garcia,3670000,87
TRK-5F5E51178B2A,Language affect station service ok,Cynthia Jones,3667000,62
TRK-6A454CC36F47,Night,Brenda Garcia,3648000,73
TRK-6294316E8DDF,Manager may,Kyle Robinson,3646000,93
TRK-93F819BB515C,Trade,Michael Hudson,3643000,83
TRK-50BD1B112845,Increase choose edge tough bank,Luis Taylor,3629000,73
TRK-28A390F9CADA,It maybe,Jose Holland,3611000,58
TRK-13DF7610F8EF,Pick opportunity television,Andrew Hughes,3608000,78
TRK-D5AB0D898705,Watch then surface,Brittany Brewer,3605000,98
TRK-40A8A8AF157F,Price yet,Nathan Woods,3603000,92
TRK-DAFE216687B3,Address television lose,Courtney Johnson,3598000,93
TRK-A9D048B46E83,Turn spring support old,David Brown,3582000,80
TRK-1252091FD294,Live example (4),Robert Chen,3567000,70
TRK-CB9DB65B9322,First,Ryan Mendoza,3555000,88
TRK-D3B73ED40AD9,Church difference property challenge,Shaun King,3553000,84
TRK-20C31786B69A,Long suggest she whatever particularly,Adrian Savage,3550000,87
TRK-39A7A9E07FE5,Put type church film,Jacob Smith,3542000,93
TRK-8A4040968D68,Edge force,Madison Santos,3535000,84
TRK-796C7D488734,Into performance,Nicole Diaz,3534000,72
TRK-B089C1AD2896,Interesting free,Regina Carter,3534000,88
TRK-59B218C9B225,Talk if around,William Moore,3532000,98
TRK-2DED2C7C1A9C,Bill center,Jessica Gonzales,3515000,92
TRK-EA609C485882,Rock item wait,Cameron Banks,3512000,77
TRK-6E5ADD02A051,Practice heart,James Moore,3506000,80
TRK-91929AEFB519,Federal audience,Luis Anderson,3488000,81
TRK-2473BBA54B01,Interview weight,Jennifer Blackburn,3482000,100
TRK-E290CC78AC5E,Without bed,William Brown,3471000,86
TRK-E56D06BF6BD8,At risk power,Sarah Fisher,3470000,99
TRK-AB671E8E748D,Into left,Crystal Martin,3469000,80
TRK-434FB6AEC710,Same any,Charles Thomas,3466000,84
TRK-04DE120A1B84,Major,Dr. Steven Douglas,3452000,85
TRK-8E289398E537,Value lead second chance,Mark Moody,3442000,95
TRK-19D2421228A0,Just ago follow,Cindy Kim,3442000,97
TRK-1A829B29A8FA,Section teach religious cause man,Christopher Reed,3438000,92
TRK-EAB4861D0C1C,Interesting candidate resource score agency,Samantha Park,3428000,88
TRK-403F8CE0654B,Argue why hair,Kimberly Williams,3424000,100
TRK-1F92633A6B83,Thing myself,Sarah Ware,3421000,87
TRK-E7DD554E78C2,Collection imagine yeah church particularly,Angela Mccarthy,3414000,83
TRK-C19E1C4B7618,Challenge,Donna Duncan,3380000,75
TRK-8BC64F8BE215,Join process,Megan Thomas,3372000,85
TRK-19B32B0B931C,Deal point large party inside,Tracey Peterson,3369000,89
TRK-414BB380505D,Sound finally record raise,Jeremy Gonzalez,3362000,98
TRK-602D86D06894,Provide total,David Mccall,3360000,76
TRK-26069F848274,Glass usually real,Alexis Parker,3357000,73
TRK-C2A5C008090B,Meeting contain occur magazine,Jessica Hoffman,3356000,80
TRK-A9DC3BA04F21,Fly member beautiful,Julie White,3352000,82
TRK-916144221A3C,Forget source,Tony Wood,3323000,78
TRK-60FCAB3ECC09,Lawyer,Kimberly Middleton,3318000,98
TRK-7DFDBFB9D81B,Mission,Ms. Cynthia Howell,3313000,96
TRK-4A9651EC2A7E,Number may per else pick,Rebecca Bush,3306000,87
TRK-46CCA5AF5257,Radio do,Miss Tami Carlson,3300000,85
TRK-03F7337BF044,Economy about sound,Christopher White,3293000,71
TRK-AFE6173F2A78,Son free,Patrick Williams,3290000,95
TRK-E054E03E32D1,Could,Larry Dominguez,3285000,99
TRK-A1E292A6C6F5,Decade behind dog,Mark Ramos,3283000,86
TRK-7857F68C6FFF,There computer mission,Kathleen Curry,3279000,83
TRK-F182385181CC,Blue,Julia Mcbride,3277000,75
TRK-FCD4D4A45915,Operation,Samantha Cantrell,3273000,75
TRK-40398EC31D32,Carry,Noah Reynolds,3255000,58
TRK-F524E5589D63,Little talk wind college between,Anthony Cohen,3241000,77
TRK-CA4121729288,Science,David Arnold,3237000,74
TRK-5EAEF29A17B4,Management,Alec Clark,3234000,87
TRK-C6C69FDA976B,Member,Johnathan Acevedo DDS,3217000,97
TRK-949975CA6F61,Agent notice,Trevor Knight,3212000,79
TRK-96F04E251DD7,Mention involve,Natasha Lee,3208000,91
TRK-D100DB914AC6,Would imagine save,Yolanda Jacobs,3207000,87
TRK-2CFD0011ACC3,Book,Melinda Ortega,3205000,72
TRK-AE2C41843FE7,Usually,Nancy Martin,3204000,93
TRK-336C4979E387,Purpose,Christina Baker,3201000,65
TRK-8C9E5C1C069C,Ago operation,Cassandra Jones,3200000,78
TRK-726394B588CE,Sometimes,Ronald Martin,3199000,93
TRK-21633A155B5B,Student fear good coach,Marcus Harris,3199000,77
TRK-CC1D9DDB8D9B,The possible,Amy Herrera,3194000,100
TRK-5356124775DB,Husband deal,Kyle Delacruz,3183000,88
TRK-81FBCC7532DC,Old,Melissa Lewis,3179000,82
TRK-1CA9C53F1982,Enjoy probably sort former,Hannah Rodriguez,3174000,80
TRK-6861E0D34DA7,White place less reflect,Nicholas Johnson,3173000,67
TRK-2D0DC57D4D8F,Adult movie,Leslie Clark MD,3160000,81
TRK-2988FCCAEC68,Lot thousand,Timothy May,3156000,91
TRK-62BC0BA59F8A,Model,Pamela Turner,3154000,95
TRK-6CCB2F82059E,Reach operation situation,Teresa Salas,3145000,95
TRK-563EC889ADC5,Grow,Anthony Kim,3130000,93
TRK-64731873DC7F,Foreign record much,Robert Rowe,3114000,78
TRK-92AC5B9F65EA,Democratic,Tammy Gibson,3114000,94
TRK-3FA6019708DE,Size writer,Courtney Erickson,3113000,100
TRK-3259724CDEE7,Up,Brad White,3109000,82
TRK-A0082852B4EC,Successful unit feel,Nicole Mcdowell,3104000,90
TRK-BD6CCDF7A5D9,Practice maybe,Lisa Mclaughlin,3089000,84
TRK-B0AD1CF9ABA1,Yard others item,Krista Ramirez,3082000,93
TRK-35CA3149496D,Morning present also,Diana Tate,3081000,88
TRK-C98C62EAD8D0,Plant interview which,Robert Delgado,3069000,94
TRK-2C3CA6D84EEB,Fear mission participant ahead,Amber Andrews,3066000,77
TRK-B882807E831C,Yet,Crystal Jackson,3055000,100
TRK-C5D70A8F94F0,Risk house,Mary Colon,3054000,98
TRK-FA161B912EBC,West white,Joshua Miller,3053000,79
TRK-52B02B5B3C2B,Last,Emma Hicks,3051000,96
TRK-71E24199232B,Man herself decade administration surface,Randy Holder,3051000,76
TRK-58B932934717,Including usually,Roger Myers,3045000,100
TRK-3E0FD18CE092,Model trouble like,Catherine Smith,3039000,100
TRK-BB5803B3B881,Southern blue turn,Jason Moreno,3037000,92
TRK-28B46CE5C5E8,Page space check,Timothy Thompson,3030000,87
TRK-CCFB25CD8226,Return education,Bryan Williams,3030000,94
TRK-B908876204D0,Might international smile,Cynthia Foster,3029000,86
TRK-CED3D5F58C12,Organization support,Jacqueline Lawrence,3029000,84
TRK-C62A46DD0553,Not item,Deborah Moody,3027000,90
TRK-3DE791414A48,Situation help hope,Jerry Lee,3023000,90
TRK-3040D734CFEB,Individual way,Kathleen Brown,3019000,69
TRK-0D3225CBAD4E,Lot,Mark Jacobs,3000000,73
TRK-AF100E7961EE,Education capital,Anita Henry,2999000,83
TRK-6B9AFE4F069C,Despite air record,Aaron Lawson,2996000,69
TRK-60D5B6E56EFB,Color side,Kevin Adams,2994000,93
TRK-B6AC6250BD21,Too interest,Michael Lee,2993000,93
TRK-BE23E0F4F87E,Type man,Judy Wiley,2987000,94
TRK-DD53DD8632C2,Fear contain then,Patricia White,2980000,97
TRK-D9C79D28E9CD,Management,Dawn James,2974000,79
TRK-08F87B6906E0,Hotel,Christina Sims,2971000,97
TRK-571B09D5E7BD,Rule then,Rick Johnson DDS,2969000,75
TRK-4D656B11567E,Security war,Charles Cline,2969000,90
TRK-BD705777C8BC,Good,Christian Adams,2968000,83
TRK-50C23767CF69,Attorney buy,Andrew Ford,2962000,73
TRK-E7328A4068EB,Identify student billion,Anthony Morris,2958000,73
TRK-9AC67FDB571A,Executive look race,Susan Ho,2954000,83
TRK-D3351B0736ED,Clearly official project spring court,Kim Arnold,2954000,83
TRK-55B7E675AB08,Color,Jerry Ross,2950000,79
TRK-2A65C4E30A43,Top second really,Holly Weeks,2946000,83
TRK-CEEDF313B1A1,Blood morning myself identify keep,Tammy Larson,2934000,98
TRK-8824D8E137FB,Admit Republican late design inside,Samantha Fitzgerald,2932000,82
TRK-0DA80BE4EAF3,Attack here,Ricky Murray,2928000,98
TRK-A8458887FE78,Write small,Brett Howard,2928000,83
TRK-FAED9BB3E561,When important scene,Michael Bennett,2925000,81
TRK-462E37E8ABD9,Smile trial,Elizabeth Jones,2917000,84
TRK-A48984766AD9,Stage way church,Lucas Summers,2917000,100
TRK-BC0F8B74F808,Purpose from,Robert Larson,2914000,97
TRK-0C2A7E00F97F,Build environment reality citizen,Daniel Nolan,2912000,63
TRK-9476BBF71B02,Pull similar tend,Tony Sanchez,2909000,90
TRK-8147DC863AD6,Central beautiful,Kimberly Burton,2908000,94
TRK-1E2D9E1BA4FD,Case prevent mean available arm,Dennis Bryant,2908000,85
TRK-1945C9535357,Must pattern board station,Zachary Villanueva,2902000,90
TRK-E29BF6DD4448,Happy chance whole course,Kimberly Brewer,2876000,100
TRK-3CBB28457E8A,Car system hair paper,Brandon Carroll,2852000,77
TRK-4AB82BE7C3E7,Wear next,Frank Freeman,2846000,80
TRK-354282DFAFE4,Little team can,Erik Nguyen,2844000,91
TRK-064A59466D31,Full,Timothy Price DVM,2844000,81
TRK-60C8EB62149E,Walk,Paige Yu,2842000,67
TRK-580614D325FA,Take hear,Theresa Ramirez,2840000,83
TRK-8C3FC23E58CB,Measure,Susan Ibarra,2834000,74
TRK-A7CA176FF584,Against,Jonathan Nichols,2822000,68
TRK-BAF3B95E735D,Help ago who,Michael Bates,2822000,78
TRK-FF8399FE3FEE,Rate,Michael Johnson,2820000,87
TRK-A4D00D9364CC,Two author sound,Alejandra Garrett,2816000,78
TRK-60C05FBC1A60,Color,Jessica Price,2808000,78
TRK-26E33CE0514B,Record,Sarah Boyd,2801000,82
TRK-175954588F60,Quite,David Le,2799000,82
TRK-328FF3B34B10,Discuss race growth,David Bernard,2785000,89
TRK-295AA48A8EF8,Ready find,Justin Cobb,2782000,93
TRK-206DAFB1BAFD,Standard chance that,Robert Rodriguez,2781000,76
TRK-0413242240D8,Same old,Bradley Hernandez,2781000,88
TRK-73F2219D2968,Recent prepare,Nancy Allen,2766000,91
TRK-F7A1918D3B3A,First charge,Brittany Hicks,2766000,98
TRK-E664271EFC63,Hear wonder,Anna Reed,2754000,87
TRK-976060500EA4,Development little democratic half laugh,Richard Dixon,2753000,76
TRK-687A78C035C8,Future plan activity,Lee Washington,2743000,92
TRK-37E6352F2636,Civil point,Shelby Harrison,2733000,69
TRK-C2E1B109DF61,Television,Cassidy Perez,2714000,99
TRK-E59FD57DB875,Budget movie individual,Heather Briggs,2708000,79
TRK-7DFEB8E16B8F,Above,Brian Mcintyre,2686000,88
TRK-A50495C53BD0,Recent,Paul Calderon,2682000,96
TRK-CA21D32B4BDA,Group guess activity,Cole Kim,2679000,69
TRK-350B16854701,Woman shoulder,Gary Miller,2679000,74
TRK-616B3CBC31E9,Executive power,David Wilson,2677000,70
TRK-CFA2BFA34B08,Anyone enough yet fly,Natalie Reed,2676000,85
TRK-80ACA2597E13,Hundred necessary Mrs paper,Ashley Hill,2671000,89
TRK-A68B34D03197,Low small site author,Jeffery Simpson,2671000,75
TRK-4729B4EB81E5,Do six,Cindy Hernandez,2671000,75
TRK-94E468EA708C,Car,Carlos Davis,2670000,91
TRK-EE68A58FE6DE,Term put firm argue article,Stacey Bryan,2669000,100
TRK-1DBD32B1A707,But,Casey Johnson MD,2660000,92
TRK-C52C4297AB06,Bit sort,Kimberly Smith,2660000,83
TRK-70BFA8A96419,Run skill,Alison Khan,2656000,64
TRK-6C174A240BD3,Make,Laura Sullivan,2654000,74
TRK-158379DDB716,Market,Amy Durham,2647000,84
TRK-BA592D005C85,Everything public detail,Alejandra Smith,2644000,100
TRK-67357DF1003F,All,Drew Reyes,2639000,85
TRK-5531854B776C,Finally year,Scott Roy,2626000,84
TRK-89DC5D26CDD1,Born compare seven,Faith Garcia,2626000,77
TRK-E6481C2081A7,Account,Jill Flores,2618000,90
